baseline_version,run_index,generator_seed,culture_canonical,evaluation_scope,query_count,mrr,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
random_multiseed_baseline_v1,14,20260728,Paracas,strict_culture_universe,42,0.4438114134542706,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.22380952380952382,0.027293844367015103,0.22498740174957954,0.21904761904761907,0.05342624854819977,0.222021680831115
random_multiseed_baseline_v1,14,20260728,Recuay,strict_culture_universe,3,0.022842540574282144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,14,20260728,Wari,strict_culture_universe,15,0.19967372977196554,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.06765755148869097,0.06666666666666667,0.04761904761904761,0.06713412076483283
random_multiseed_baseline_v1,14,20260728,Ychsma,strict_culture_universe,2,0.009505541346973572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,15,20260729,Chancay,strict_culture_universe,31,0.43110158892066325,0.2903225806451613,0.00967741935483871,0.2903225806451613,0.2,0.03333333333333334,0.21379675666396403,0.15161290322580645,0.05053763440860215,0.17509906819220233
random_multiseed_baseline_v1,15,20260729,Chimu,strict_culture_universe,6,0.23638064516750357,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.06666666666666667,0.13333333333333333,0.1102173557536106
random_multiseed_baseline_v1,15,20260729,Inca,strict_culture_universe,17,0.2859901029285571,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.12941176470588237,0.04044117647058824,0.12959651297627053,0.10588235294117647,0.0661764705882353,0.1133814027859626
random_multiseed_baseline_v1,15,20260729,Moche,strict_culture_universe,6,0.15550802293089044,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05753189037447822,0.05000000000000001,0.10000000000000002,0.0776671074910606
random_multiseed_baseline_v1,15,20260729,Nasca,strict_culture_universe,35,0.4734563055991628,0.3142857142857143,0.009243697478991597,0.3142857142857143,0.21714285714285717,0.031932773109243695,0.23306669067991223,0.21142857142857144,0.06218487394957984,0.22328181757827473
random_multiseed_baseline_v1,15,20260729,Paracas,strict_culture_universe,42,0.4168556311413454,0.19047619047619047,0.004645760743321719,0.19047619047619047,0.23333333333333334,0.028455284552845527,0.2206248625791368,0.23809523809523808,0.05807200929152149,0.23003652383815348
random_multiseed_baseline_v1,15,20260729,Recuay,strict_culture_universe,3,0.037477043158861335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,15,20260729,Wari,strict_culture_universe,15,0.22782631048201749,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.09333333333333334,0.03333333333333333,0.08515156182366987,0.08666666666666667,0.0619047619047619,0.08367820917905162
random_multiseed_baseline_v1,15,20260729,Ychsma,strict_culture_universe,2,0.012402167369054785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,16,20260730,Chancay,strict_culture_universe,31,0.34296514417482155,0.12903225806451613,0.004301075268817204,0.12903225806451613,0.17419354838709677,0.02903225806451613,0.1671556784347319,0.15806451612903227,0.05268817204301075,0.15855731926898192
random_multiseed_baseline_v1,16,20260730,Chimu,strict_culture_universe,6,0.09781250000000001,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.03333333333333333,0.06666666666666667,0.04527958295995329
random_multiseed_baseline_v1,16,20260730,Inca,strict_culture_universe,17,0.2919964099721885,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.14117647058823532,0.04411764705882353,0.14455973054331822,0.09999999999999999,0.0625,0.1149115034829584
random_multiseed_baseline_v1,16,20260730,Moche,strict_culture_universe,6,0.1621933621933622,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05753189037447822,0.05000000000000001,0.10000000000000002,0.07637412400079023
random_multiseed_baseline_v1,16,20260730,Nasca,strict_culture_universe,35,0.5587723638099579,0.42857142857142855,0.012605042016806723,0.42857142857142855,0.2571428571428571,0.037815126050420166,0.2846698819535352,0.22285714285714286,0.06554621848739495,0.25191324277488614
random_multiseed_baseline_v1,16,20260730,Paracas,strict_culture_universe,42,0.404240798883656,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.20952380952380953,0.025551684088269456,0.20954469065704373,0.25,0.06097560975609756,0.23777737333980226
random_multiseed_baseline_v1,16,20260730,Recuay,strict_culture_universe,3,0.07533776971163542,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.07906590425643208,0.03333333333333333,0.16666666666666666,0.07906590425643208
random_multiseed_baseline_v1,16,20260730,Wari,strict_culture_universe,15,0.15266622266622268,0.0,0.0,0.0,0.06666666666666667,0.023809523809523805,0.05222642611833258,0.060000000000000005,0.04285714285714285,0.05240501047950808
random_multiseed_baseline_v1,16,20260730,Ychsma,strict_culture_universe,2,0.00790746712974448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,17,20260731,Chancay,strict_culture_universe,31,0.422595652292047,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.21290322580645163,0.035483870967741936,0.21267489934950204,0.1935483870967742,0.06451612903225806,0.19889186026711628
random_multiseed_baseline_v1,17,20260731,Chimu,strict_culture_universe,6,0.12499660832994165,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.06666666666666667,0.13333333333333333,0.08046169755815813
random_multiseed_baseline_v1,17,20260731,Inca,strict_culture_universe,17,0.31279939783399996,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.10588235294117647,0.03308823529411765,0.11653641173395286,0.11176470588235295,0.06985294117647059,0.11711320712172266
random_multiseed_baseline_v1,17,20260731,Moche,strict_culture_universe,6,0.12030086092586091,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03566437745575459,0.016666666666666666,0.03333333333333333,0.03566437745575459
random_multiseed_baseline_v1,17,20260731,Nasca,strict_culture_universe,35,0.33428196027574913,0.11428571428571428,0.003361344537815126,0.11428571428571428,0.14285714285714285,0.021008403361344536,0.14535462684267103,0.1542857142857143,0.0453781512605042,0.15305254936115553
random_multiseed_baseline_v1,17,20260731,Paracas,strict_culture_universe,42,0.5058807361328369,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.2904761904761905,0.03542392566782811,0.2922637229447823,0.27380952380952384,0.0667828106852497,0.28025288212185556
random_multiseed_baseline_v1,17,20260731,Recuay,strict_culture_universe,3,0.34415641092781707,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.20438239758848611,0.03333333333333333,0.16666666666666666,0.20438239758848611
random_multiseed_baseline_v1,17,20260731,Wari,strict_culture_universe,15,0.1720576183076183,0.0,0.0,0.0,0.08000000000000002,0.02857142857142857,0.06451040745658579,0.08666666666666667,0.0619047619047619,0.07431309834005616
random_multiseed_baseline_v1,17,20260731,Ychsma,strict_culture_universe,2,0.008010385005065856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,18,20260732,Chancay,strict_culture_universe,31,0.3331965788796908,0.12903225806451613,0.004301075268817204,0.12903225806451613,0.14838709677419357,0.024731182795698924,0.14412090126759594,0.18387096774193548,0.06129032258064516,0.17160311207026507
random_multiseed_baseline_v1,18,20260732,Chimu,strict_culture_universe,6,0.05025020170668696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,18,20260732,Inca,strict_culture_universe,17,0.2174923769041416,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.11764705882352941,0.03676470588235294,0.10141923278511203,0.10588235294117647,0.0661764705882353,0.09804789230221315
random_multiseed_baseline_v1,18,20260732,Moche,strict_culture_universe,6,0.2836700336700337,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.08479005131840404,0.05000000000000001,0.10000000000000002,0.1049252684349864
random_multiseed_baseline_v1,18,20260732,Nasca,strict_culture_universe,35,0.42216481930767646,0.2,0.0058823529411764705,0.2,0.2,0.02941176470588235,0.20574675431957085,0.21142857142857144,0.06218487394957984,0.21281736060698891
random_multiseed_baseline_v1,18,20260732,Paracas,strict_culture_universe,42,0.4502654091939806,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.23333333333333334,0.028455284552845527,0.23906124020949188,0.2571428571428572,0.0627177700348432,0.25293169150689065
random_multiseed_baseline_v1,18,20260732,Recuay,strict_culture_universe,3,0.1298670465337132,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.10219119879424306,0.03333333333333333,0.16666666666666666,0.10219119879424306
random_multiseed_baseline_v1,18,20260732,Wari,strict_culture_universe,15,0.1608853615520282,0.0,0.0,0.0,0.05333333333333334,0.019047619047619046,0.051142182316178085,0.05333333333333334,0.03809523809523809,0.05071624505561726
random_multiseed_baseline_v1,18,20260732,Ychsma,strict_culture_universe,2,0.03988095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,19,20260733,Chancay,strict_culture_universe,31,0.3495165808258788,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.17419354838709677,0.02903225806451613,0.16823235466268083,0.1903225806451613,0.06344086021505375,0.1815837888504923
random_multiseed_baseline_v1,19,20260733,Chimu,strict_culture_universe,6,0.06555953624919142,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.018842233626312006
random_multiseed_baseline_v1,19,20260733,Inca,strict_culture_universe,17,0.14000914376301374,0.0,0.0,0.0,0.058823529411764705,0.01838235294117647,0.042595703373347324,0.09999999999999999,0.0625,0.07788473007160501
random_multiseed_baseline_v1,19,20260733,Moche,strict_culture_universe,6,0.07103528279998868,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.020135217116582366
random_multiseed_baseline_v1,19,20260733,Nasca,strict_culture_universe,35,0.4376303854875283,0.2,0.0058823529411764705,0.2,0.25142857142857145,0.03697478991596639,0.24387091997982635,0.21714285714285717,0.06386554621848739,0.22223395613087596
random_multiseed_baseline_v1,19,20260733,Paracas,strict_culture_universe,42,0.4809334845049131,0.2857142857142857,0.006968641114982579,0.2857142857142857,0.23809523809523808,0.029036004645760744,0.24644308771717172,0.23095238095238094,0.05632984901277584,0.23880855685821925
random_multiseed_baseline_v1,19,20260733,Recuay,strict_culture_universe,3,0.057679914070891514,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.05907976226134925
random_multiseed_baseline_v1,19,20260733,Wari,strict_culture_universe,15,0.36768993190045823,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.17333333333333334,0.0619047619047619,0.17670715164448797,0.13333333333333333,0.09523809523809522,0.14771891142914226
random_multiseed_baseline_v1,19,20260733,Ychsma,strict_culture_universe,2,0.007092731829573935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,20,20260734,Chancay,strict_culture_universe,31,0.4358100680681326,0.2903225806451613,0.00967741935483871,0.2903225806451613,0.2064516129032258,0.034408602150537634,0.21755564247284634,0.2064516129032258,0.06881720430107527,0.2147709575154231
random_multiseed_baseline_v1,20,20260734,Chimu,strict_culture_universe,6,0.1881811210796718,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.07132875491150918,0.03333333333333333,0.06666666666666667,0.07132875491150918
random_multiseed_baseline_v1,20,20260734,Inca,strict_culture_universe,17,0.18946396740514387,0.0,0.0,0.0,0.09411764705882353,0.029411764705882353,0.0768715480660237,0.08823529411764706,0.05514705882352941,0.07817516515653512
random_multiseed_baseline_v1,20,20260734,Moche,strict_culture_universe,6,0.0905801714625244,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.038977450742894375
random_multiseed_baseline_v1,20,20260734,Nasca,strict_culture_universe,35,0.4322686044114616,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.1942857142857143,0.02857142857142857,0.20838153309925553,0.20285714285714285,0.05966386554621849,0.20945088769466946
random_multiseed_baseline_v1,20,20260734,Paracas,strict_culture_universe,42,0.5528164296021438,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.2571428571428572,0.0313588850174216,0.2746920587587905,0.23095238095238094,0.05632984901277584,0.24981440277979094
random_multiseed_baseline_v1,20,20260734,Recuay,strict_culture_universe,3,0.13742690058479531,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.10219119879424306,0.03333333333333333,0.16666666666666666,0.10219119879424306
random_multiseed_baseline_v1,20,20260734,Wari,strict_culture_universe,15,0.2693813593813594,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.10666666666666667,0.03809523809523809,0.11103136979984561,0.11333333333333333,0.08095238095238094,0.11418175676342229
random_multiseed_baseline_v1,20,20260734,Ychsma,strict_culture_universe,2,0.014137539073600455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,21,20260735,Chancay,strict_culture_universe,31,0.38749645103600483,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.18709677419354842,0.03118279569892473,0.18875207440860675,0.1774193548387097,0.059139784946236555,0.18049974606684077
random_multiseed_baseline_v1,21,20260735,Chimu,strict_culture_universe,6,0.20205313223993435,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.016666666666666666,0.03333333333333333,0.05652670087893602
random_multiseed_baseline_v1,21,20260735,Inca,strict_culture_universe,17,0.212926944971537,0.0,0.0,0.0,0.11764705882352941,0.03676470588235294,0.09805123127644924,0.10588235294117647,0.0661764705882353,0.09629965792472323
random_multiseed_baseline_v1,21,20260735,Moche,strict_culture_universe,6,0.05434131471365514,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.018842233626312006
random_multiseed_baseline_v1,21,20260735,Nasca,strict_culture_universe,35,0.3934346605775177,0.08571428571428572,0.0025210084033613443,0.08571428571428572,0.24000000000000002,0.03529411764705882,0.21784748095074596,0.24000000000000002,0.07058823529411765,0.22585819399884743
random_multiseed_baseline_v1,21,20260735,Paracas,strict_culture_universe,42,0.5768621590050161,0.38095238095238093,0.009291521486643438,0.38095238095238093,0.28095238095238095,0.03426248548199767,0.3046494104716208,0.24285714285714283,0.059233449477351915,0.2698259021175684
random_multiseed_baseline_v1,21,20260735,Recuay,strict_culture_universe,3,0.02876866102246142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,21,20260735,Wari,strict_culture_universe,15,0.17476285200070366,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.04000000000000001,0.014285714285714285,0.042086460330601934,0.06666666666666667,0.04761904761904761,0.060694917267847655
random_multiseed_baseline_v1,21,20260735,Ychsma,strict_culture_universe,2,0.026169950738916255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,22,20260736,Chancay,strict_culture_universe,31,0.36645206469684644,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.17419354838709677,0.02903225806451613,0.1696117115369922,0.20967741935483872,0.06989247311827956,0.19789363266990487
random_multiseed_baseline_v1,22,20260736,Chimu,strict_culture_universe,6,0.16078418161751495,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06392772789522261,0.03333333333333333,0.06666666666666667,0.06392772789522261
random_multiseed_baseline_v1,22,20260736,Inca,strict_culture_universe,17,0.3150983661722237,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.15294117647058825,0.04779411764705882,0.1570287220700071,0.12352941176470589,0.07720588235294118,0.13540844906920868
random_multiseed_baseline_v1,22,20260736,Moche,strict_culture_universe,6,0.031267308009594756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,22,20260736,Nasca,strict_culture_universe,35,0.44705318491032775,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.25142857142857145,0.03697478991596639,0.2548352063302466,0.26,0.07647058823529412,0.2604140925820743
random_multiseed_baseline_v1,22,20260736,Paracas,strict_culture_universe,42,0.4929232804232804,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.31428571428571433,0.038327526132404185,0.30159216504046754,0.28095238095238095,0.06852497096399535,0.2822156311443977
random_multiseed_baseline_v1,22,20260736,Recuay,strict_culture_universe,3,0.015470506044590243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,22,20260736,Wari,strict_culture_universe,15,0.241897170024105,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.08000000000000002,0.02857142857142857,0.084749486025453,0.08666666666666667,0.0619047619047619,0.08624991019487539
random_multiseed_baseline_v1,22,20260736,Ychsma,strict_culture_universe,2,0.007842664092664093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,23,20260737,Chancay,strict_culture_universe,31,0.291731028827803,0.06451612903225806,0.002150537634408602,0.06451612903225806,0.1870967741935484,0.03118279569892473,0.16173052624328496,0.2,0.06666666666666668,0.1791256958134189
