replicate,metric,configuration_a,value_a,configuration_b,value_b,difference_b_minus_a
48,mrr,text_metadata,0.0451617123636,text_fused_alpha_0.50,0.0495545854643,0.0043928731007
48,mean_rank,text_metadata,68.2558139535,text_fused_alpha_0.50,68.7860465116,0.53023255814
48,median_rank,text_metadata,57,text_fused_alpha_0.50,55,-2
48,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0046511627907,0.0046511627907
48,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0511627906977,0.0046511627907
48,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.120930232558,0.0186046511628
49,mrr,text_metadata,0.0396975447857,text_fused_alpha_0.50,0.0507330012365,0.0110354564509
49,mean_rank,text_metadata,80.0046511628,text_fused_alpha_0.50,76.576744186,-3.42790697674
49,median_rank,text_metadata,69,text_fused_alpha_0.50,68,-1
49,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0,0
49,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.093023255814,0.046511627907
49,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.148837209302,0.046511627907
50,mrr,text_metadata,0.075271189416,text_fused_alpha_0.50,0.0704059965283,-0.00486519288769
50,mean_rank,text_metadata,70.6511627907,text_fused_alpha_0.50,70.4046511628,-0.246511627907
50,median_rank,text_metadata,50,text_fused_alpha_0.50,57,7
50,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
50,recall_at_5,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.0976744186047,0
50,recall_at_10,text_metadata,0.167441860465,text_fused_alpha_0.50,0.162790697674,-0.0046511627907
51,mrr,text_metadata,0.0571945765705,text_fused_alpha_0.50,0.0675942161176,0.010399639547
51,mean_rank,text_metadata,74.0325581395,text_fused_alpha_0.50,67.6790697674,-6.35348837209
51,median_rank,text_metadata,64,text_fused_alpha_0.50,49,-15
51,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
51,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.093023255814,0.0186046511628
51,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.153488372093,0.0279069767442
52,mrr,text_metadata,0.0622013416646,text_fused_alpha_0.50,0.0638984977739,0.00169715610937
52,mean_rank,text_metadata,69.5860465116,text_fused_alpha_0.50,71.7488372093,2.16279069767
52,median_rank,text_metadata,58,text_fused_alpha_0.50,57,-1
52,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
52,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0744186046512,0.0093023255814
52,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.111627906977,0.0093023255814
53,mrr,text_metadata,0.0658475943901,text_fused_alpha_0.50,0.0623662656891,-0.00348132870099
53,mean_rank,text_metadata,67.1162790698,text_fused_alpha_0.50,67.0372093023,-0.0790697674419
53,median_rank,text_metadata,56,text_fused_alpha_0.50,52,-4
53,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0139534883721,-0.0046511627907
53,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0697674418605,-0.0046511627907
53,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.158139534884,0.0279069767442
54,mrr,text_metadata,0.0575927488298,text_fused_alpha_0.50,0.0603976562728,0.00280490744305
54,mean_rank,text_metadata,76.3441860465,text_fused_alpha_0.50,75.2651162791,-1.07906976744
54,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
54,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
54,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0604651162791,-0.0046511627907
54,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
55,mrr,text_metadata,0.0632526137094,text_fused_alpha_0.50,0.0539877410846,-0.00926487262471
55,mean_rank,text_metadata,77.4697674419,text_fused_alpha_0.50,73.8279069767,-3.64186046512
55,median_rank,text_metadata,69,text_fused_alpha_0.50,64,-5
55,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
55,recall_at_5,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.0511627906977,-0.046511627907
55,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.111627906977,-0.0186046511628
56,mrr,text_metadata,0.0710058587987,text_fused_alpha_0.50,0.0630688896061,-0.00793696919262
56,mean_rank,text_metadata,69.5348837209,text_fused_alpha_0.50,68.6837209302,-0.851162790698
56,median_rank,text_metadata,57,text_fused_alpha_0.50,54,-3
56,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0139534883721,-0.0093023255814
56,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0697674418605,-0.0093023255814
56,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.125581395349,0.0093023255814
57,mrr,text_metadata,0.0511164838769,text_fused_alpha_0.50,0.0637596850975,0.0126432012207
57,mean_rank,text_metadata,73.7627906977,text_fused_alpha_0.50,70.5674418605,-3.19534883721
57,median_rank,text_metadata,63,text_fused_alpha_0.50,55,-8
57,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
57,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0790697674419,0.0186046511628
57,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.181395348837,0.0604651162791
58,mrr,text_metadata,0.04963471934,text_fused_alpha_0.50,0.0555060133824,0.00587129404243
58,mean_rank,text_metadata,76.2976744186,text_fused_alpha_0.50,71.2558139535,-5.04186046512
58,median_rank,text_metadata,66,text_fused_alpha_0.50,58,-8
58,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0046511627907,0.0046511627907
58,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0744186046512,0.0186046511628
58,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.139534883721,0.0325581395349
59,mrr,text_metadata,0.0598588591012,text_fused_alpha_0.50,0.0670267969906,0.00716793788947
59,mean_rank,text_metadata,75.5348837209,text_fused_alpha_0.50,71.4930232558,-4.04186046512
59,median_rank,text_metadata,60,text_fused_alpha_0.50,52,-8
59,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0232558139535,0.0093023255814
59,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0790697674419,0.0139534883721
59,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.111627906977,0.0046511627907
60,mrr,text_metadata,0.0524332311372,text_fused_alpha_0.50,0.0627061378114,0.0102729066742
60,mean_rank,text_metadata,72.2139534884,text_fused_alpha_0.50,69.6372093023,-2.57674418605
60,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
60,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
60,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0837209302326,0.0325581395349
60,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.13488372093,0.0372093023256
61,mrr,text_metadata,0.0627743708449,text_fused_alpha_0.50,0.0508215979808,-0.0119527728641
61,mean_rank,text_metadata,70.6558139535,text_fused_alpha_0.50,69.8744186047,-0.781395348837
61,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
61,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0093023255814,-0.0139534883721
61,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0558139534884,-0.0093023255814
61,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.125581395349,0.0046511627907
62,mrr,text_metadata,0.0542616189745,text_fused_alpha_0.50,0.0577099344548,0.00344831548032
62,mean_rank,text_metadata,72.9162790698,text_fused_alpha_0.50,69.7488372093,-3.16744186047
62,median_rank,text_metadata,65,text_fused_alpha_0.50,55,-10
62,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
62,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0837209302326,0.0279069767442
62,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.144186046512,0.0372093023256
63,mrr,text_metadata,0.0607126011363,text_fused_alpha_0.50,0.0507499300887,-0.00996267104758
63,mean_rank,text_metadata,72.8186046512,text_fused_alpha_0.50,67.8744186047,-4.94418604651
63,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
63,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0,-0.0093023255814
63,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0558139534884,-0.0232558139535
63,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.139534883721,0.0232558139535
64,mrr,text_metadata,0.0574548845361,text_fused_alpha_0.50,0.0603001728833,0.00284528834721
64,mean_rank,text_metadata,69.4930232558,text_fused_alpha_0.50,67.9581395349,-1.53488372093
64,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
64,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
64,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0976744186047,0.0279069767442
64,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.13488372093,-0.0046511627907
65,mrr,text_metadata,0.0691688133145,text_fused_alpha_0.50,0.0652241037107,-0.00394470960381
65,mean_rank,text_metadata,75.8930232558,text_fused_alpha_0.50,74.7674418605,-1.12558139535
65,median_rank,text_metadata,69,text_fused_alpha_0.50,62,-7
65,recall_at_1,text_metadata,0.0372093023256,text_fused_alpha_0.50,0.0325581395349,-0.0046511627907
65,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0651162790698,-0.0046511627907
65,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.125581395349,0.0279069767442
66,mrr,text_metadata,0.0418263402155,text_fused_alpha_0.50,0.044846625861,0.0030202856455
66,mean_rank,text_metadata,79.8651162791,text_fused_alpha_0.50,75.3302325581,-4.53488372093
66,median_rank,text_metadata,70,text_fused_alpha_0.50,63,-7
66,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
66,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.046511627907,0.0046511627907
66,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.102325581395,0.0093023255814
67,mrr,text_metadata,0.0390363954583,text_fused_alpha_0.50,0.0341257427091,-0.00491065274919
67,mean_rank,text_metadata,75.7441860465,text_fused_alpha_0.50,74.7906976744,-0.953488372093
67,median_rank,text_metadata,64,text_fused_alpha_0.50,58,-6
67,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0,-0.0046511627907
67,recall_at_5,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
67,recall_at_10,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0790697674419,0.0232558139535
68,mrr,text_metadata,0.0626713110669,text_fused_alpha_0.50,0.060664395803,-0.0020069152639
68,mean_rank,text_metadata,79.9488372093,text_fused_alpha_0.50,79.0558139535,-0.893023255814
68,median_rank,text_metadata,70,text_fused_alpha_0.50,69,-1
68,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0186046511628,-0.0046511627907
68,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0790697674419,0.0139534883721
68,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.120930232558,0.0046511627907
69,mrr,text_metadata,0.059339958128,text_fused_alpha_0.50,0.0656544903188,0.00631453219083
69,mean_rank,text_metadata,70.4372093023,text_fused_alpha_0.50,68.0976744186,-2.33953488372
69,median_rank,text_metadata,63,text_fused_alpha_0.50,55,-8
69,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
69,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0697674418605,0
69,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.176744186047,0.0372093023256
70,mrr,text_metadata,0.0604021905769,text_fused_alpha_0.50,0.0526638915403,-0.00773829903659
70,mean_rank,text_metadata,79.7860465116,text_fused_alpha_0.50,78.6651162791,-1.12093023256
70,median_rank,text_metadata,69,text_fused_alpha_0.50,68,-1
70,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
70,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0558139534884,-0.0186046511628
70,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.111627906977,0
71,mrr,text_metadata,0.0625620976718,text_fused_alpha_0.50,0.0639735278827,0.00141143021099
71,mean_rank,text_metadata,73.0418604651,text_fused_alpha_0.50,70.2279069767,-2.81395348837
71,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
71,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
71,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0651162790698,-0.0046511627907
71,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.167441860465,0.0325581395349
72,mrr,text_metadata,0.0535528444055,text_fused_alpha_0.50,0.0568590717646,0.00330622735907
72,mean_rank,text_metadata,73.288372093,text_fused_alpha_0.50,71.8186046512,-1.46976744186
72,median_rank,text_metadata,64,text_fused_alpha_0.50,62,-2
72,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
72,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0651162790698,0.0232558139535
72,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.125581395349,0.0139534883721
73,mrr,text_metadata,0.0610386047312,text_fused_alpha_0.50,0.0647991514005,0.00376054666931
73,mean_rank,text_metadata,70.2697674419,text_fused_alpha_0.50,69.1813953488,-1.08837209302
73,median_rank,text_metadata,59,text_fused_alpha_0.50,57,-2
73,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
73,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0883720930233,0.0279069767442
73,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.139534883721,0.0046511627907
74,mrr,text_metadata,0.0628682677879,text_fused_alpha_0.50,0.0694425826743,0.00657431488635
74,mean_rank,text_metadata,69.4930232558,text_fused_alpha_0.50,69.2744186047,-0.218604651163
74,median_rank,text_metadata,62,text_fused_alpha_0.50,55,-7
74,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
74,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0790697674419,-0.0046511627907
74,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.144186046512,0.0325581395349
75,mrr,text_metadata,0.0560119641305,text_fused_alpha_0.50,0.0506894309039,-0.00532253322661
75,mean_rank,text_metadata,68.5441860465,text_fused_alpha_0.50,66.8465116279,-1.6976744186
75,median_rank,text_metadata,58,text_fused_alpha_0.50,50,-8
75,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
75,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0511627906977,-0.0046511627907
75,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
76,mrr,text_metadata,0.0506403907684,text_fused_alpha_0.50,0.0559045784987,0.00526418773034
76,mean_rank,text_metadata,70.0697674419,text_fused_alpha_0.50,67.6,-2.46976744186
76,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
76,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
76,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0511627906977,-0.0046511627907
76,recall_at_10,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.13023255814,0.0558139534884
77,mrr,text_metadata,0.06008167513,text_fused_alpha_0.50,0.0586127114689,-0.00146896366108
77,mean_rank,text_metadata,75.2511627907,text_fused_alpha_0.50,73.3023255814,-1.9488372093
77,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
77,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
77,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0744186046512,0.0046511627907
77,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.125581395349,0.0046511627907
78,mrr,text_metadata,0.0686309268014,text_fused_alpha_0.50,0.0590037142027,-0.00962721259865
78,mean_rank,text_metadata,74.4372093023,text_fused_alpha_0.50,74.1302325581,-0.306976744186
78,median_rank,text_metadata,63,text_fused_alpha_0.50,61,-2
78,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0186046511628,-0.0093023255814
78,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0604651162791,-0.0093023255814
78,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.0837209302326,-0.0279069767442
79,mrr,text_metadata,0.0624827958455,text_fused_alpha_0.50,0.066389027365,0.00390623151954
79,mean_rank,text_metadata,70.5674418605,text_fused_alpha_0.50,70.4,-0.167441860465
79,median_rank,text_metadata,58,text_fused_alpha_0.50,57,-1
79,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0232558139535,0
79,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0744186046512,0.0186046511628
79,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.125581395349,-0.0046511627907
80,mrr,text_metadata,0.0611338550695,text_fused_alpha_0.50,0.061662074063,0.000528218993554
80,mean_rank,text_metadata,71.1953488372,text_fused_alpha_0.50,69.3627906977,-1.83255813953
80,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
80,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
80,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0744186046512,-0.0139534883721
80,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.120930232558,0
81,mrr,text_metadata,0.0674383526883,text_fused_alpha_0.50,0.053181026417,-0.0142573262713
81,mean_rank,text_metadata,74.0604651163,text_fused_alpha_0.50,72.9488372093,-1.11162790698
81,median_rank,text_metadata,61,text_fused_alpha_0.50,57,-4
81,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0093023255814,-0.0139534883721
81,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0651162790698,-0.0046511627907
81,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.106976744186,-0.0232558139535
82,mrr,text_metadata,0.0512373630021,text_fused_alpha_0.50,0.0581831763801,0.00694581337805
82,mean_rank,text_metadata,75.4372093023,text_fused_alpha_0.50,73.1627906977,-2.27441860465
82,median_rank,text_metadata,64,text_fused_alpha_0.50,58,-6
82,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
82,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0604651162791,0.0093023255814
82,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.111627906977,0
83,mrr,text_metadata,0.0553902174291,text_fused_alpha_0.50,0.0561459479304,0.000755730501301
83,mean_rank,text_metadata,81.5488372093,text_fused_alpha_0.50,81.311627907,-0.237209302326
83,median_rank,text_metadata,68,text_fused_alpha_0.50,68,0
83,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
83,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0604651162791,0.0093023255814
83,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.111627906977,0.0139534883721
84,mrr,text_metadata,0.0635673840917,text_fused_alpha_0.50,0.0671959419472,0.00362855785553
84,mean_rank,text_metadata,70.2418604651,text_fused_alpha_0.50,65.6465116279,-4.59534883721
84,median_rank,text_metadata,59,text_fused_alpha_0.50,54,-5
84,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
